image_id,image_path,original_path,dataset,original_class,original_species,unified_class,unified_class_name,quality_score,original_size,processed_size,sharpness,contrast,brightness,dark_ratio,bright_ratio,unified_image_path
35530,images/kaggle_nih_infected_C118P79ThinF_IMG_20151002_105827_cell_151.jpg,data/raw/kaggle_nih/cell_images/Parasitized/C118P79ThinF_IMG_20151002_105827_cell_151.png,kaggle_nih,infected,unknown,4,Mixed_infection,80.0,130x157,640x640,2261.8230711593133,79.31903267921558,99.16526212640862,0.3873101420872121,0.0,images/Mixed_infection/kaggle_nih_Mixed_infection_035530.jpg
35531,images/kaggle_nih_infected_C68P29N_ThinF_IMG_20150819_133236_cell_138.jpg,data/raw/kaggle_nih/cell_images/Parasitized/C68P29N_ThinF_IMG_20150819_133236_cell_138.png,kaggle_nih,infected,unknown,4,Mixed_infection,80.0,145x157,640x640,2512.258110310616,79.08005146760168,99.04159894575004,0.3854601361739512,0.0,images/Mixed_infection/kaggle_nih_Mixed_infection_035531.jpg
35532,images/kaggle_nih_infected_C120P81ThinF_IMG_20151002_130715_cell_192.jpg,data/raw/kaggle_nih/cell_images/Parasitized/C120P81ThinF_IMG_20151002_130715_cell_192.png,kaggle_nih,infected,unknown,4,Mixed_infection,80.0,136x139,640x640,2232.228662483061,78.06671458739235,116.05861193398222,0.309934405416843,0.0,images/Mixed_infection/kaggle_nih_Mixed_infection_035532.jpg
35533,images/kaggle_nih_infected_C70P31_ThinF_IMG_20150819_142703_cell_16.jpg,data/raw/kaggle_nih/cell_images/Parasitized/C70P31_ThinF_IMG_20150819_142703_cell_16.png,kaggle_nih,infected,unknown,4,Mixed_infection,80.0,130x169,640x640,2205.577924423776,74.66645217495285,121.2720983158853,0.271279016841147,0.0,images/Mixed_infection/kaggle_nih_Mixed_infection_035533.jpg
35534,images/kaggle_nih_infected_C117P78ThinF_IMG_20150930_214317_cell_102.jpg,data/raw/kaggle_nih/cell_images/Parasitized/C117P78ThinF_IMG_20150930_214317_cell_102.png,kaggle_nih,infected,unknown,4,Mixed_infection,80.0,148x136,640x640,2241.3366448371125,77.39689156110141,116.03139904610492,0.3070349761526232,0.0,images/Mixed_infection/kaggle_nih_Mixed_infection_035534.jpg
35535,images/kaggle_nih_infected_C99P60ThinF_IMG_20150918_141620_cell_32.jpg,data/raw/kaggle_nih/cell_images/Parasitized/C99P60ThinF_IMG_20150918_141620_cell_32.png,kaggle_nih,infected,unknown,4,Mixed_infection,80.0,148x196,640x640,1739.1365115504211,75.48134046237612,102.33345973524546,0.3482142857142857,0.0,images/Mixed_infection/kaggle_nih_Mixed_infection_035535.jpg
35536,images/kaggle_nih_infected_C99P60ThinF_IMG_20150918_141857_cell_21.jpg,data/raw/kaggle_nih/cell_images/Parasitized/C99P60ThinF_IMG_20150918_141857_cell_21.png,kaggle_nih,infected,unknown,4,Mixed_infection,80.0,115x124,640x640,2342.071385174941,74.72650286437587,83.71030855539972,0.4384291725105189,0.0,images/Mixed_infection/kaggle_nih_Mixed_infection_035536.jpg
35537,images/kaggle_nih_infected_C39P4thinF_original_IMG_20150622_111206_cell_112.jpg,data/raw/kaggle_nih/cell_images/Parasitized/C39P4thinF_original_IMG_20150622_111206_cell_112.png,kaggle_nih,infected,unknown,4,Mixed_infection,80.0,88x115,640x640,2679.213704234952,70.24203193690863,107.15474308300396,0.2902173913043478,0.0,images/Mixed_infection/kaggle_nih_Mixed_infection_035537.jpg
35538,images/kaggle_nih_infected_C82P43ThinF_IMG_20150817_123500_cell_227.jpg,data/raw/kaggle_nih/cell_images/Parasitized/C82P43ThinF_IMG_20150817_123500_cell_227.png,kaggle_nih,infected,unknown,4,Mixed_infection,80.0,139x148,640x640,2230.3473602730714,82.64721379013987,89.49450709702508,0.4565914835699008,0.0,images/Mixed_infection/kaggle_nih_Mixed_infection_035538.jpg
35539,images/kaggle_nih_infected_C84P45ThinF_IMG_20150818_101550_cell_107.jpg,data/raw/kaggle_nih/cell_images/Parasitized/C84P45ThinF_IMG_20150818_101550_cell_107.png,kaggle_nih,infected,unknown,4,Mixed_infection,80.0,118x109,640x640,2412.2098849899057,72.28430596889292,122.48064064686676,0.2542372881355932,0.0,images/Mixed_infection/kaggle_nih_Mixed_infection_035539.jpg
35540,images/kaggle_nih_infected_C99P60ThinF_IMG_20150918_141001_cell_93.jpg,data/raw/kaggle_nih/cell_images/Parasitized/C99P60ThinF_IMG_20150918_141001_cell_93.png,kaggle_nih,infected,unknown,4,Mixed_infection,80.0,130x151,640x640,2151.3974932169745,78.38423001157463,95.427356087621,0.4001018848700968,0.0,images/Mixed_infection/kaggle_nih_Mixed_infection_035540.jpg
35541,images/kaggle_nih_infected_C99P60ThinF_IMG_20150918_141129_cell_116.jpg,data/raw/kaggle_nih/cell_images/Parasitized/C99P60ThinF_IMG_20150918_141129_cell_116.png,kaggle_nih,infected,unknown,4,Mixed_infection,80.0,148x118,640x640,2075.844575328472,67.13125201573152,124.2819514429684,0.22280119102153,0.0,images/Mixed_infection/kaggle_nih_Mixed_infection_035541.jpg
35542,images/kaggle_nih_infected_C39P4thinF_original_IMG_20150622_105554_cell_21.jpg,data/raw/kaggle_nih/cell_images/Parasitized/C39P4thinF_original_IMG_20150622_105554_cell_21.png,kaggle_nih,infected,unknown,4,Mixed_infection,80.0,121x136,640x640,2111.219215871602,66.35238497985121,119.89754496840058,0.230068060281964,0.0,images/Mixed_infection/kaggle_nih_Mixed_infection_035542.jpg
35543,images/kaggle_nih_infected_C33P1thinF_IMG_20150619_115808a_cell_206.jpg,data/raw/kaggle_nih/cell_images/Parasitized/C33P1thinF_IMG_20150619_115808a_cell_206.png,kaggle_nih,infected,unknown,4,Mixed_infection,80.0,139x148,640x640,2558.097934677309,74.52624896825414,133.94701536068442,0.2317227299241687,0.0,images/Mixed_infection/kaggle_nih_Mixed_infection_035543.jpg
35544,images/kaggle_nih_infected_C136P97ThinF_IMG_20151005_140538_cell_100.jpg,data/raw/kaggle_nih/cell_images/Parasitized/C136P97ThinF_IMG_20151005_140538_cell_100.png,kaggle_nih,infected,unknown,4,Mixed_infection,80.0,100x118,640x640,2285.778943723068,70.24064805779588,110.3021186440678,0.2847457627118644,0.0,images/Mixed_infection/kaggle_nih_Mixed_infection_035544.jpg
35545,images/kaggle_nih_infected_C84P45ThinF_IMG_20150818_101056_cell_97.jpg,data/raw/kaggle_nih/cell_images/Parasitized/C84P45ThinF_IMG_20150818_101056_cell_97.png,kaggle_nih,infected,unknown,4,Mixed_infection,80.0,118x118,640x640,2582.4852345067134,67.61115275524314,122.99296179258832,0.22795173800632,0.0,images/Mixed_infection/kaggle_nih_Mixed_infection_035545.jpg
35546,images/kaggle_nih_infected_C59P20thinF_IMG_20150803_112858_cell_176.jpg,data/raw/kaggle_nih/cell_images/Parasitized/C59P20thinF_IMG_20150803_112858_cell_176.png,kaggle_nih,infected,unknown,4,Mixed_infection,80.0,121x142,640x640,2112.1986955242405,70.58140010603778,99.95192643464092,0.3249330694913281,0.0,images/Mixed_infection/kaggle_nih_Mixed_infection_035546.jpg
35547,images/kaggle_nih_infected_C97P58ThinF_IMG_20150917_152032_cell_180.jpg,data/raw/kaggle_nih/cell_images/Parasitized/C97P58ThinF_IMG_20150917_152032_cell_180.png,kaggle_nih,infected,unknown,4,Mixed_infection,80.0,124x124,640x640,2516.2778294801906,73.07114979737291,130.37395941727368,0.235496878251821,0.0,images/Mixed_infection/kaggle_nih_Mixed_infection_035547.jpg
35548,images/kaggle_nih_infected_C138P99ThinF_IMG_20151005_173453_cell_114.jpg,data/raw/kaggle_nih/cell_images/Parasitized/C138P99ThinF_IMG_20151005_173453_cell_114.png,kaggle_nih,infected,unknown,4,Mixed_infection,80.0,121x130,640x640,2558.7243707243465,78.70894887923492,130.0125874125874,0.2662428480610299,0.0,images/Mixed_infection/kaggle_nih_Mixed_infection_035548.jpg
35549,images/kaggle_nih_infected_C175P136NThinF_IMG_20151127_142326_cell_226.jpg,data/raw/kaggle_nih/cell_images/Parasitized/C175P136NThinF_IMG_20151127_142326_cell_226.png,kaggle_nih,infected,unknown,4,Mixed_infection,80.0,127x142,640x640,2599.922060272607,74.7565381787214,137.02539647332816,0.2265720306088499,0.0,images/Mixed_infection/kaggle_nih_Mixed_infection_035549.jpg
35550,images/kaggle_nih_infected_C129P90ThinF_IMG_20151004_134944_cell_22.jpg,data/raw/kaggle_nih/cell_images/Parasitized/C129P90ThinF_IMG_20151004_134944_cell_22.png,kaggle_nih,infected,unknown,4,Mixed_infection,80.0,97x118,640x640,3047.376026070988,68.83060691989297,122.88100646514066,0.2309103616984099,0.0,images/Mixed_infection/kaggle_nih_Mixed_infection_035550.jpg
35551,images/kaggle_nih_infected_C136P97ThinF_IMG_20151005_142437_cell_127.jpg,data/raw/kaggle_nih/cell_images/Parasitized/C136P97ThinF_IMG_20151005_142437_cell_127.png,kaggle_nih,infected,unknown,4,Mixed_infection,80.0,163x136,640x640,2069.3502344421217,78.86807549001604,82.48727896066401,0.4747383616023096,0.0,images/Mixed_infection/kaggle_nih_Mixed_infection_035551.jpg
35552,images/kaggle_nih_infected_C188P149ThinF_IMG_20151203_134419_cell_198.jpg,data/raw/kaggle_nih/cell_images/Parasitized/C188P149ThinF_IMG_20151203_134419_cell_198.png,kaggle_nih,infected,unknown,4,Mixed_infection,80.0,145x142,640x640,2398.6597376990253,85.82186837832691,113.39164643030595,0.3622146673142302,0.0,images/Mixed_infection/kaggle_nih_Mixed_infection_035552.jpg
35553,images/kaggle_nih_infected_C189P150ThinF_IMG_20151203_140809_cell_137.jpg,data/raw/kaggle_nih/cell_images/Parasitized/C189P150ThinF_IMG_20151203_140809_cell_137.png,kaggle_nih,infected,unknown,4,Mixed_infection,80.0,151x145,640x640,1865.7170104634315,70.20642585590907,115.053573875314,0.2626627083809089,0.0,images/Mixed_infection/kaggle_nih_Mixed_infection_035553.jpg
35554,images/kaggle_nih_infected_C80P41ThinF_IMG_20150817_111802_cell_8.jpg,data/raw/kaggle_nih/cell_images/Parasitized/C80P41ThinF_IMG_20150817_111802_cell_8.png,kaggle_nih,infected,unknown,4,Mixed_infection,80.0,97x85,640x640,1868.8791286263872,53.78093965250873,120.24123711340206,0.1597331716191631,0.0,images/Mixed_infection/kaggle_nih_Mixed_infection_035554.jpg
35555,images/kaggle_nih_infected_C133P94ThinF_IMG_20151004_154919_cell_135.jpg,data/raw/kaggle_nih/cell_images/Parasitized/C133P94ThinF_IMG_20151004_154919_cell_135.png,kaggle_nih,infected,unknown,4,Mixed_infection,80.0,118x142,640x640,1836.221259358979,69.43077336175323,116.47284554786346,0.2583552160420148,0.0,images/Mixed_infection/kaggle_nih_Mixed_infection_035555.jpg
35556,images/kaggle_nih_infected_C39P4thinF_original_IMG_20150622_110900_cell_1.jpg,data/raw/kaggle_nih/cell_images/Parasitized/C39P4thinF_original_IMG_20150622_110900_cell_1.png,kaggle_nih,infected,unknown,4,Mixed_infection,80.0,124x133,640x640,2475.149398654484,79.98236581585489,111.17935968954644,0.3388915837982051,0.0,images/Mixed_infection/kaggle_nih_Mixed_infection_035556.jpg
35557,images/kaggle_nih_infected_C101P62ThinF_IMG_20150918_151335_cell_61.jpg,data/raw/kaggle_nih/cell_images/Parasitized/C101P62ThinF_IMG_20150918_151335_cell_61.png,kaggle_nih,infected,unknown,4,Mixed_infection,80.0,130x124,640x640,2295.316227225708,67.37956157257581,126.59261786600496,0.2110421836228287,0.0,images/Mixed_infection/kaggle_nih_Mixed_infection_035557.jpg
35558,images/kaggle_nih_infected_C132P93ThinF_IMG_20151004_152045_cell_121.jpg,data/raw/kaggle_nih/cell_images/Parasitized/C132P93ThinF_IMG_20151004_152045_cell_121.png,kaggle_nih,infected,unknown,4,Mixed_infection,80.0,124x127,640x640,2158.2616789225517,66.65815386023255,119.11391922783844,0.234505969011938,0.0,images/Mixed_infection/kaggle_nih_Mixed_infection_035558.jpg
35559,images/kaggle_nih_infected_C130P91ThinF_IMG_20151004_142951_cell_152.jpg,data/raw/kaggle_nih/cell_images/Parasitized/C130P91ThinF_IMG_20151004_142951_cell_152.png,kaggle_nih,infected,unknown,4,Mixed_infection,80.0,133x139,640x640,2523.730024957284,73.19228080103375,120.1699572672689,0.267593444041759,0.0,images/Mixed_infection/kaggle_nih_Mixed_infection_035559.jpg
35560,images/kaggle_nih_infected_C178P139NThinF_IMG_20151201_154735_cell_164.jpg,data/raw/kaggle_nih/cell_images/Parasitized/C178P139NThinF_IMG_20151201_154735_cell_164.png,kaggle_nih,infected,unknown,4,Mixed_infection,80.0,88x85,640x640,3125.614431353484,72.39154647972737,115.81510695187166,0.2775401069518716,0.0,images/Mixed_infection/kaggle_nih_Mixed_infection_035560.jpg
35561,images/kaggle_nih_infected_C51AP12thinF_IMG_20150724_155947_cell_90.jpg,data/raw/kaggle_nih/cell_images/Parasitized/C51AP12thinF_IMG_20150724_155947_cell_90.png,kaggle_nih,infected,unknown,4,Mixed_infection,80.0,121x127,640x640,2256.691448953146,73.11278302387083,126.36090323420316,0.2463720960499772,0.0,images/Mixed_infection/kaggle_nih_Mixed_infection_035561.jpg
35562,images/kaggle_nih_infected_C181P142ThinF_IMG_20151127_160514_cell_167.jpg,data/raw/kaggle_nih/cell_images/Parasitized/C181P142ThinF_IMG_20151127_160514_cell_167.png,kaggle_nih,infected,unknown,4,Mixed_infection,80.0,133x133,640x640,2366.6603395458465,77.548791925469,119.44660523489172,0.2947594550285488,0.0,images/Mixed_infection/kaggle_nih_Mixed_infection_035562.jpg
35563,images/kaggle_nih_infected_C133P94ThinF_IMG_20151004_154158_cell_114.jpg,data/raw/kaggle_nih/cell_images/Parasitized/C133P94ThinF_IMG_20151004_154158_cell_114.png,kaggle_nih,infected,unknown,4,Mixed_infection,80.0,130x142,640x640,1897.593764371796,70.91856734202945,101.67811484290358,0.3227518959913326,0.0,images/Mixed_infection/kaggle_nih_Mixed_infection_035563.jpg
35564,images/kaggle_nih_infected_C184P145ThinF_IMG_20151203_104030_cell_25.jpg,data/raw/kaggle_nih/cell_images/Parasitized/C184P145ThinF_IMG_20151203_104030_cell_25.png,kaggle_nih,infected,unknown,4,Mixed_infection,80.0,169x133,640x640,1972.6394274867985,63.84248326897787,82.34995773457312,0.3599679672554166,0.0,images/Mixed_infection/kaggle_nih_Mixed_infection_035564.jpg
35565,images/kaggle_nih_infected_C182P143NThinF_IMG_20151201_172057_cell_143.jpg,data/raw/kaggle_nih/cell_images/Parasitized/C182P143NThinF_IMG_20151201_172057_cell_143.png,kaggle_nih,infected,unknown,4,Mixed_infection,80.0,112x109,640x640,2451.87067605691,71.79492011019845,126.9298001310616,0.2410714285714285,0.0,images/Mixed_infection/kaggle_nih_Mixed_infection_035565.jpg
35566,images/kaggle_nih_infected_C180P141NThinF_IMG_20151201_165528_cell_163.jpg,data/raw/kaggle_nih/cell_images/Parasitized/C180P141NThinF_IMG_20151201_165528_cell_163.png,kaggle_nih,infected,unknown,4,Mixed_infection,80.0,157x202,640x640,2039.9032863288624,79.18491945422173,136.48962603266696,0.2511509112694709,0.0,images/Mixed_infection/kaggle_nih_Mixed_infection_035566.jpg
35567,images/kaggle_nih_infected_C84P45ThinF_IMG_20150818_103817_cell_6.jpg,data/raw/kaggle_nih/cell_images/Parasitized/C84P45ThinF_IMG_20150818_103817_cell_6.png,kaggle_nih,infected,unknown,4,Mixed_infection,80.0,127x109,640x640,2335.93050719676,74.707808283287,119.97652243010909,0.2771798020660261,0.0,images/Mixed_infection/kaggle_nih_Mixed_infection_035567.jpg
35568,images/kaggle_nih_infected_C59P20thinF_IMG_20150803_112802_cell_185.jpg,data/raw/kaggle_nih/cell_images/Parasitized/C59P20thinF_IMG_20150803_112802_cell_185.png,kaggle_nih,infected,unknown,4,Mixed_infection,80.0,187x130,640x640,1880.176313695258,68.98720713452948,99.224228712464,0.3201151789387083,0.0,images/Mixed_infection/kaggle_nih_Mixed_infection_035568.jpg
35569,images/kaggle_nih_infected_C70P31_ThinF_IMG_20150813_131457_cell_6.jpg,data/raw/kaggle_nih/cell_images/Parasitized/C70P31_ThinF_IMG_20150813_131457_cell_6.png,kaggle_nih,infected,unknown,4,Mixed_infection,80.0,142x127,640x640,2260.709620961793,75.96553412753669,126.3522235776866,0.2615060441388488,0.0,images/Mixed_infection/kaggle_nih_Mixed_infection_035569.jpg
35570,images/kaggle_nih_infected_C136P97ThinF_IMG_20151005_141321_cell_105.jpg,data/raw/kaggle_nih/cell_images/Parasitized/C136P97ThinF_IMG_20151005_141321_cell_105.png,kaggle_nih,infected,unknown,4,Mixed_infection,80.0,118x133,640x640,1974.44723608738,65.72374715686122,124.00758251561106,0.2175353638333121,0.0,images/Mixed_infection/kaggle_nih_Mixed_infection_035570.jpg
35571,images/kaggle_nih_infected_C60P21thinF_IMG_20150803_144510_cell_144.jpg,data/raw/kaggle_nih/cell_images/Parasitized/C60P21thinF_IMG_20150803_144510_cell_144.png,kaggle_nih,infected,unknown,4,Mixed_infection,80.0,160x184,640x640,1979.0373294419285,86.44066436668115,98.62951766304349,0.4329823369565217,0.0,images/Mixed_infection/kaggle_nih_Mixed_infection_035571.jpg
35572,images/kaggle_nih_infected_C189P150ThinF_IMG_20151203_141615_cell_89.jpg,data/raw/kaggle_nih/cell_images/Parasitized/C189P150ThinF_IMG_20151203_141615_cell_89.png,kaggle_nih,infected,unknown,4,Mixed_infection,80.0,94x106,640x640,2407.5846706110688,62.52266753347579,109.81623845845044,0.2411682055399438,0.0,images/Mixed_infection/kaggle_nih_Mixed_infection_035572.jpg
35573,images/kaggle_nih_infected_C128P89ThinF_IMG_20151004_131030_cell_155.jpg,data/raw/kaggle_nih/cell_images/Parasitized/C128P89ThinF_IMG_20151004_131030_cell_155.png,kaggle_nih,infected,unknown,4,Mixed_infection,80.0,142x151,640x640,2476.077184596505,74.43398765031282,122.03749650219196,0.2682119205298013,0.0,images/Mixed_infection/kaggle_nih_Mixed_infection_035573.jpg
35574,images/kaggle_nih_infected_C182P143NThinF_IMG_20151201_172216_cell_141.jpg,data/raw/kaggle_nih/cell_images/Parasitized/C182P143NThinF_IMG_20151201_172216_cell_141.png,kaggle_nih,infected,unknown,4,Mixed_infection,80.0,130x139,640x640,2071.628331119617,77.17920636815973,116.19679026009962,0.3041505257332595,0.0,images/Mixed_infection/kaggle_nih_Mixed_infection_035574.jpg
35575,images/kaggle_nih_infected_C184P145ThinF_IMG_20151203_104334_cell_9.jpg,data/raw/kaggle_nih/cell_images/Parasitized/C184P145ThinF_IMG_20151203_104334_cell_9.png,kaggle_nih,infected,unknown,4,Mixed_infection,80.0,151x151,640x640,1718.7255640573126,64.72216120012006,114.25998859699136,0.2388053155563352,0.0,images/Mixed_infection/kaggle_nih_Mixed_infection_035575.jpg
35576,images/kaggle_nih_infected_C136P97ThinF_IMG_20151005_144727_cell_108.jpg,data/raw/kaggle_nih/cell_images/Parasitized/C136P97ThinF_IMG_20151005_144727_cell_108.png,kaggle_nih,infected,unknown,4,Mixed_infection,80.0,103x103,640x640,1839.148850394161,61.80080173715758,116.03826939391082,0.2180224337826374,0.0,images/Mixed_infection/kaggle_nih_Mixed_infection_035576.jpg
35577,images/kaggle_nih_infected_C116P77ThinF_IMG_20150930_171954_cell_81.jpg,data/raw/kaggle_nih/cell_images/Parasitized/C116P77ThinF_IMG_20150930_171954_cell_81.png,kaggle_nih,infected,unknown,4,Mixed_infection,80.0,145x130,640x640,1903.0160378951516,62.92869407537671,97.49151193633952,0.2812201591511936,0.0,images/Mixed_infection/kaggle_nih_Mixed_infection_035577.jpg
35578,images/kaggle_nih_infected_C45P6ThinF_IMG_20151130_154725_cell_168.jpg,data/raw/kaggle_nih/cell_images/Parasitized/C45P6ThinF_IMG_20151130_154725_cell_168.png,kaggle_nih,infected,unknown,4,Mixed_infection,80.0,121x121,640x640,2624.1415483410738,70.52567035081776,118.736220203538,0.2542859094324158,0.0,images/Mixed_infection/kaggle_nih_Mixed_infection_035578.jpg
35579,images/kaggle_nih_infected_C59P20thinF_IMG_20150803_111333_cell_149.jpg,data/raw/kaggle_nih/cell_images/Parasitized/C59P20thinF_IMG_20150803_111333_cell_149.png,kaggle_nih,infected,unknown,4,Mixed_infection,80.0,160x127,640x640,2172.076811466826,64.78260069830493,108.21663385826773,0.2562992125984252,0.0,images/Mixed_infection/kaggle_nih_Mixed_infection_035579.jpg
35580,images/kaggle_nih_infected_C59P20thinF_IMG_20150803_113139_cell_38.jpg,data/raw/kaggle_nih/cell_images/Parasitized/C59P20thinF_IMG_20150803_113139_cell_38.png,kaggle_nih,infected,unknown,4,Mixed_infection,80.0,136x109,640x640,2526.0223477278205,61.60269281016591,90.94643820831084,0.3023475445223961,0.0,images/Mixed_infection/kaggle_nih_Mixed_infection_035580.jpg
35581,images/kaggle_nih_infected_C170P131ThinF_IMG_20151119_120150_cell_221.jpg,data/raw/kaggle_nih/cell_images/Parasitized/C170P131ThinF_IMG_20151119_120150_cell_221.png,kaggle_nih,infected,unknown,4,Mixed_infection,80.0,112x124,640x640,2636.576099450434,67.46644104476779,118.02304147465438,0.2382632488479262,0.0,images/Mixed_infection/kaggle_nih_Mixed_infection_035581.jpg
35582,images/kaggle_nih_infected_C182P143NThinF_IMG_20151201_172257_cell_189.jpg,data/raw/kaggle_nih/cell_images/Parasitized/C182P143NThinF_IMG_20151201_172257_cell_189.png,kaggle_nih,infected,unknown,4,Mixed_infection,80.0,124x127,640x640,2441.319683619206,73.8050593949557,128.5701041402083,0.2444119888239776,0.0,images/Mixed_infection/kaggle_nih_Mixed_infection_035582.jpg
