original_image,crop_filename,split,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,crop_x1,crop_y1,crop_x2,crop_y2,dataset_source,class_id
test/images/1704282807-0016-R.jpg,1704282807-0016-R_gt_crop_018.jpg,test,1.0,1413,572,1466,623,1375,533,1503,661,ground_truth,0
test/images/1704282807-0016-R.jpg,1704282807-0016-R_gt_crop_019.jpg,test,1.0,2135,519,2191,577,2099,484,2227,612,ground_truth,0
test/images/1704282807-0016-R.jpg,1704282807-0016-R_gt_crop_020.jpg,test,1.0,255,465,316,520,221,428,349,556,ground_truth,0
test/images/1704282807-0016-R.jpg,1704282807-0016-R_gt_crop_021.jpg,test,1.0,2499,417,2559,464,2465,376,2592,504,ground_truth,0
test/images/1704282807-0016-R.jpg,1704282807-0016-R_gt_crop_022.jpg,test,1.0,803,413,867,468,771,376,899,504,ground_truth,0
test/images/1704282807-0016-R.jpg,1704282807-0016-R_gt_crop_023.jpg,test,1.0,1720,355,1788,432,1690,329,1818,457,ground_truth,0
test/images/1704282807-0016-R.jpg,1704282807-0016-R_gt_crop_024.jpg,test,1.0,1655,330,1691,363,1609,282,1737,410,ground_truth,0
test/images/1704282807-0016-R.jpg,1704282807-0016-R_gt_crop_025.jpg,test,1.0,414,218,463,273,374,181,502,309,ground_truth,0
test/images/1704282807-0016-R.jpg,1704282807-0016-R_gt_crop_026.jpg,test,1.0,2060,212,2124,252,2028,168,2156,296,ground_truth,0
test/images/1704282807-0016-R.jpg,1704282807-0016-R_gt_crop_027.jpg,test,1.0,1864,83,1957,170,1846,62,1974,190,ground_truth,0
test/images/1709041080-0018-R.jpg,1709041080-0018-R_gt_crop_000.jpg,test,1.0,1367,912,1451,1006,1345,895,1473,1023,ground_truth,0
test/images/1709041080-0018-R.jpg,1709041080-0018-R_gt_crop_001.jpg,test,1.0,2044,450,2142,526,2029,424,2157,552,ground_truth,0
test/images/1709041080-0033-S.jpg,1709041080-0033-S_gt_crop_000.jpg,test,1.0,1289,391,1433,530,1297,396,1425,524,ground_truth,0
test/images/1307210661-0003-R.jpg,1307210661-0003-R_gt_crop_000.jpg,test,1.0,2276,1797,2340,1886,2244,1777,2372,1905,ground_truth,0
test/images/1307210661-0003-R.jpg,1307210661-0003-R_gt_crop_001.jpg,test,1.0,704,1716,767,1778,671,1683,799,1811,ground_truth,0
test/images/1307210661-0003-R.jpg,1307210661-0003-R_gt_crop_002.jpg,test,1.0,1215,1713,1310,1778,1198,1681,1326,1809,ground_truth,0
test/images/1307210661-0003-R.jpg,1307210661-0003-R_gt_crop_003.jpg,test,1.0,775,1445,836,1511,741,1414,869,1542,ground_truth,0
test/images/1307210661-0003-R.jpg,1307210661-0003-R_gt_crop_004.jpg,test,1.0,1003,1332,1066,1409,970,1306,1098,1434,ground_truth,0
test/images/1307210661-0003-R.jpg,1307210661-0003-R_gt_crop_005.jpg,test,1.0,1530,1283,1603,1364,1502,1259,1630,1387,ground_truth,0
test/images/1307210661-0003-R.jpg,1307210661-0003-R_gt_crop_006.jpg,test,1.0,2244,1278,2302,1368,2209,1259,2337,1387,ground_truth,0
test/images/1307210661-0003-R.jpg,1307210661-0003-R_gt_crop_007.jpg,test,1.0,459,1253,529,1325,430,1225,558,1353,ground_truth,0
test/images/1307210661-0003-R.jpg,1307210661-0003-R_gt_crop_008.jpg,test,1.0,1322,1233,1380,1299,1287,1202,1415,1330,ground_truth,0
test/images/1307210661-0003-R.jpg,1307210661-0003-R_gt_crop_009.jpg,test,1.0,1211,1219,1287,1279,1185,1185,1313,1313,ground_truth,0
test/images/1307210661-0003-R.jpg,1307210661-0003-R_gt_crop_010.jpg,test,1.0,552,1196,611,1268,517,1168,645,1296,ground_truth,0
test/images/1307210661-0003-R.jpg,1307210661-0003-R_gt_crop_011.jpg,test,1.0,2008,1167,2077,1227,1978,1133,2106,1261,ground_truth,0
test/images/1307210661-0003-R.jpg,1307210661-0003-R_gt_crop_012.jpg,test,1.0,1742,1095,1805,1171,1709,1069,1837,1197,ground_truth,0
test/images/1307210661-0003-R.jpg,1307210661-0003-R_gt_crop_013.jpg,test,1.0,2243,1092,2298,1149,2206,1056,2334,1184,ground_truth,0
test/images/1307210661-0003-R.jpg,1307210661-0003-R_gt_crop_014.jpg,test,1.0,776,1051,862,1109,755,1016,883,1144,ground_truth,0
test/images/1307210661-0003-R.jpg,1307210661-0003-R_gt_crop_015.jpg,test,1.0,2288,1020,2373,1126,2266,1009,2394,1137,ground_truth,0
test/images/1307210661-0003-R.jpg,1307210661-0003-R_gt_crop_016.jpg,test,1.0,1419,991,1505,1066,1398,964,1526,1092,ground_truth,0
test/images/1307210661-0003-R.jpg,1307210661-0003-R_gt_crop_017.jpg,test,1.0,2369,971,2446,1045,2343,944,2471,1072,ground_truth,0
test/images/1307210661-0003-R.jpg,1307210661-0003-R_gt_crop_018.jpg,test,1.0,1581,828,1633,902,1543,801,1671,929,ground_truth,0
test/images/1307210661-0003-R.jpg,1307210661-0003-R_gt_crop_019.jpg,test,1.0,676,797,743,869,645,769,773,897,ground_truth,0
test/images/1307210661-0003-R.jpg,1307210661-0003-R_gt_crop_020.jpg,test,1.0,762,789,840,852,737,756,865,884,ground_truth,0
test/images/1307210661-0003-R.jpg,1307210661-0003-R_gt_crop_021.jpg,test,1.0,292,761,372,830,268,731,396,859,ground_truth,0
test/images/1307210661-0003-R.jpg,1307210661-0003-R_gt_crop_022.jpg,test,1.0,835,746,909,821,808,719,936,847,ground_truth,0
test/images/1307210661-0003-R.jpg,1307210661-0003-R_gt_crop_023.jpg,test,1.0,2157,617,2232,711,2130,600,2258,728,ground_truth,0
test/images/1307210661-0003-R.jpg,1307210661-0003-R_gt_crop_024.jpg,test,1.0,1284,540,1353,606,1254,509,1382,637,ground_truth,0
test/images/1307210661-0003-R.jpg,1307210661-0003-R_gt_crop_025.jpg,test,1.0,2269,303,2350,376,2245,275,2373,403,ground_truth,0
test/images/1307210661-0003-R.jpg,1307210661-0003-R_gt_crop_026.jpg,test,1.0,418,189,491,271,390,166,518,294,ground_truth,0
test/images/1307210661-0003-R.jpg,1307210661-0003-R_gt_crop_027.jpg,test,1.0,2188,174,2261,251,2160,148,2288,276,ground_truth,0
test/images/1307210661-0003-R.jpg,1307210661-0003-R_gt_crop_028.jpg,test,1.0,1669,159,1737,231,1639,131,1767,259,ground_truth,0
test/images/1307210661-0003-R.jpg,1307210661-0003-R_gt_crop_029.jpg,test,1.0,100,45,187,107,79,12,207,140,ground_truth,0
test/images/1704282807-0019-R_G.jpg,1704282807-0019-R_G_gt_crop_000.jpg,test,1.0,1618,1820,1682,1879,1586,1785,1714,1913,ground_truth,0
test/images/1704282807-0019-R_G.jpg,1704282807-0019-R_G_gt_crop_001.jpg,test,1.0,1677,1795,1718,1868,1633,1767,1761,1895,ground_truth,0
test/images/1704282807-0019-R_G.jpg,1704282807-0019-R_G_gt_crop_002.jpg,test,1.0,35,1791,110,1859,8,1761,136,1889,ground_truth,0
test/images/1704282807-0019-R_G.jpg,1704282807-0019-R_G_gt_crop_003.jpg,test,1.0,294,1763,348,1816,257,1725,385,1853,ground_truth,0
test/images/1704282807-0019-R_G.jpg,1704282807-0019-R_G_gt_crop_004.jpg,test,1.0,1237,1568,1309,1650,1209,1545,1337,1673,ground_truth,0
test/images/1704282807-0019-R_G.jpg,1704282807-0019-R_G_gt_crop_005.jpg,test,1.0,613,1548,681,1650,583,1535,711,1663,ground_truth,0
test/images/1704282807-0019-R_G.jpg,1704282807-0019-R_G_gt_crop_006.jpg,test,1.0,2355,1536,2423,1598,2325,1503,2453,1631,ground_truth,0
test/images/1704282807-0019-R_G.jpg,1704282807-0019-R_G_gt_crop_007.jpg,test,1.0,1484,1509,1543,1574,1449,1477,1577,1605,ground_truth,0
test/images/1704282807-0019-R_G.jpg,1704282807-0019-R_G_gt_crop_008.jpg,test,1.0,1661,1322,1717,1361,1625,1277,1753,1405,ground_truth,0
test/images/1704282807-0019-R_G.jpg,1704282807-0019-R_G_gt_crop_009.jpg,test,1.0,2010,1245,2073,1303,1977,1210,2105,1338,ground_truth,0
test/images/1704282807-0019-R_G.jpg,1704282807-0019-R_G_gt_crop_010.jpg,test,1.0,1755,1200,1815,1249,1721,1160,1849,1288,ground_truth,0
test/images/1704282807-0019-R_G.jpg,1704282807-0019-R_G_gt_crop_011.jpg,test,1.0,2076,1187,2139,1262,2043,1160,2171,1288,ground_truth,0
test/images/1704282807-0019-R_G.jpg,1704282807-0019-R_G_gt_crop_012.jpg,test,1.0,2340,1171,2387,1228,2299,1135,2427,1263,ground_truth,0
test/images/1704282807-0019-R_G.jpg,1704282807-0019-R_G_gt_crop_013.jpg,test,1.0,753,1145,831,1244,728,1130,856,1258,ground_truth,0
test/images/1704282807-0019-R_G.jpg,1704282807-0019-R_G_gt_crop_014.jpg,test,1.0,1732,1112,1801,1169,1702,1076,1830,1204,ground_truth,0
test/images/1704282807-0019-R_G.jpg,1704282807-0019-R_G_gt_crop_015.jpg,test,1.0,2185,1056,2266,1134,2161,1031,2289,1159,ground_truth,0
test/images/1704282807-0019-R_G.jpg,1704282807-0019-R_G_gt_crop_016.jpg,test,1.0,1509,1032,1563,1081,1472,992,1600,1120,ground_truth,0
test/images/1704282807-0019-R_G.jpg,1704282807-0019-R_G_gt_crop_017.jpg,test,1.0,891,985,947,1037,855,947,983,1075,ground_truth,0
test/images/1704282807-0019-R_G.jpg,1704282807-0019-R_G_gt_crop_018.jpg,test,1.0,588,879,641,936,550,843,678,971,ground_truth,0
test/images/1704282807-0019-R_G.jpg,1704282807-0019-R_G_gt_crop_019.jpg,test,1.0,950,839,1003,896,912,803,1040,931,ground_truth,0
test/images/1704282807-0019-R_G.jpg,1704282807-0019-R_G_gt_crop_020.jpg,test,1.0,1180,814,1329,964,1190,825,1318,953,ground_truth,0
test/images/1704282807-0019-R_G.jpg,1704282807-0019-R_G_gt_crop_021.jpg,test,1.0,396,704,438,748,353,662,481,790,ground_truth,0
test/images/1704282807-0019-R_G.jpg,1704282807-0019-R_G_gt_crop_022.jpg,test,1.0,2152,627,2208,691,2116,595,2244,723,ground_truth,0
test/images/1704282807-0019-R_G.jpg,1704282807-0019-R_G_gt_crop_023.jpg,test,1.0,2226,617,2282,676,2190,582,2318,710,ground_truth,0
test/images/1704282807-0019-R_G.jpg,1704282807-0019-R_G_gt_crop_024.jpg,test,1.0,2284,611,2358,683,2257,583,2385,711,ground_truth,0
test/images/1704282807-0019-R_G.jpg,1704282807-0019-R_G_gt_crop_025.jpg,test,1.0,2334,581,2398,648,2302,550,2430,678,ground_truth,0
test/images/1704282807-0019-R_G.jpg,1704282807-0019-R_G_gt_crop_026.jpg,test,1.0,2162,557,2227,611,2130,520,2258,648,ground_truth,0
test/images/1704282807-0019-R_G.jpg,1704282807-0019-R_G_gt_crop_027.jpg,test,1.0,586,531,643,593,550,498,678,626,ground_truth,0
test/images/1704282807-0019-R_G.jpg,1704282807-0019-R_G_gt_crop_028.jpg,test,1.0,963,500,1031,565,933,468,1061,596,ground_truth,0
test/images/1704282807-0019-R_G.jpg,1704282807-0019-R_G_gt_crop_029.jpg,test,1.0,891,481,935,535,849,444,977,572,ground_truth,0
test/images/1704282807-0019-R_G.jpg,1704282807-0019-R_G_gt_crop_030.jpg,test,1.0,2524,369,2568,414,2482,327,2592,455,ground_truth,0
test/images/1704282807-0019-R_G.jpg,1704282807-0019-R_G_gt_crop_031.jpg,test,1.0,2348,326,2404,367,2312,282,2440,410,ground_truth,0
test/images/1704282807-0019-R_G.jpg,1704282807-0019-R_G_gt_crop_032.jpg,test,1.0,1843,256,1902,313,1808,220,1936,348,ground_truth,0
test/images/1704282807-0019-R_G.jpg,1704282807-0019-R_G_gt_crop_033.jpg,test,1.0,145,255,198,324,107,225,235,353,ground_truth,0
test/images/1704282807-0019-R_G.jpg,1704282807-0019-R_G_gt_crop_034.jpg,test,1.0,1075,239,1146,306,1046,208,1174,336,ground_truth,0
test/images/1704282807-0019-R_G.jpg,1704282807-0019-R_G_gt_crop_035.jpg,test,1.0,1486,217,1543,252,1450,170,1578,298,ground_truth,0
test/images/1704282807-0019-R_G.jpg,1704282807-0019-R_G_gt_crop_036.jpg,test,1.0,1563,180,1631,254,1533,153,1661,281,ground_truth,0
test/images/1704282807-0019-R_G.jpg,1704282807-0019-R_G_gt_crop_037.jpg,test,1.0,857,40,930,92,829,2,957,130,ground_truth,0
test/images/1704282807-0019-R_G.jpg,1704282807-0019-R_G_gt_crop_038.jpg,test,1.0,473,8,533,60,439,0,567,98,ground_truth,0
test/images/1707180816-0007-T.jpg,1707180816-0007-T_gt_crop_000.jpg,test,1.0,1238,908,1342,1010,1226,895,1354,1023,ground_truth,0
test/images/1701151546-0001-R_T_S.jpg,1701151546-0001-R_T_S_gt_crop_000.jpg,test,1.0,608,1874,656,1924,568,1835,696,1944,ground_truth,0
test/images/1701151546-0001-R_T_S.jpg,1701151546-0001-R_T_S_gt_crop_001.jpg,test,1.0,1325,1801,1361,1843,1279,1758,1407,1886,ground_truth,0
test/images/1701151546-0001-R_T_S.jpg,1701151546-0001-R_T_S_gt_crop_002.jpg,test,1.0,4,1779,64,1826,0,1738,98,1866,ground_truth,0
test/images/1701151546-0001-R_T_S.jpg,1701151546-0001-R_T_S_gt_crop_003.jpg,test,1.0,2473,1657,2522,1689,2433,1609,2561,1737,ground_truth,0
test/images/1701151546-0001-R_T_S.jpg,1701151546-0001-R_T_S_gt_crop_004.jpg,test,1.0,1012,1572,1049,1610,966,1527,1094,1655,ground_truth,0
test/images/1701151546-0001-R_T_S.jpg,1701151546-0001-R_T_S_gt_crop_005.jpg,test,1.0,548,1290,610,1337,515,1249,643,1377,ground_truth,0
test/images/1701151546-0001-R_T_S.jpg,1701151546-0001-R_T_S_gt_crop_006.jpg,test,1.0,144,1122,186,1164,101,1079,229,1207,ground_truth,0
test/images/1701151546-0001-R_T_S.jpg,1701151546-0001-R_T_S_gt_crop_007.jpg,test,1.0,1963,1088,2016,1138,1925,1049,2053,1177,ground_truth,0
test/images/1701151546-0001-R_T_S.jpg,1701151546-0001-R_T_S_gt_crop_008.jpg,test,1.0,308,1047,374,1109,277,1014,405,1142,ground_truth,0
test/images/1701151546-0001-R_T_S.jpg,1701151546-0001-R_T_S_gt_crop_009.jpg,test,1.0,1284,1009,1375,1122,1265,1001,1393,1129,ground_truth,0
test/images/1701151546-0001-R_T_S.jpg,1701151546-0001-R_T_S_gt_crop_010.jpg,test,1.0,1026,582,1070,627,984,540,1112,668,ground_truth,0
test/images/1701151546-0001-R_T_S.jpg,1701151546-0001-R_T_S_gt_crop_011.jpg,test,1.0,2479,303,2557,369,2454,272,2582,400,ground_truth,0
test/images/1701151546-0001-R_T_S.jpg,1701151546-0001-R_T_S_gt_crop_012.jpg,test,1.0,1677,167,1709,198,1629,118,1757,246,ground_truth,0
test/images/1703121298-0010-G.jpg,1703121298-0010-G_gt_crop_000.jpg,test,1.0,1087,837,1225,1032,1092,870,1220,998,ground_truth,0
test/images/1703121298-0010-G.jpg,1703121298-0010-G_gt_crop_001.jpg,test,1.0,1580,693,1735,869,1593,717,1721,845,ground_truth,0
test/images/1701151546-0012-R.jpg,1701151546-0012-R_gt_crop_000.jpg,test,1.0,1407,1754,1442,1785,1360,1705,1488,1833,ground_truth,0
test/images/1701151546-0012-R.jpg,1701151546-0012-R_gt_crop_001.jpg,test,1.0,821,1727,852,1764,772,1681,900,1809,ground_truth,0
test/images/1701151546-0012-R.jpg,1701151546-0012-R_gt_crop_002.jpg,test,1.0,1443,1626,1480,1666,1397,1582,1525,1710,ground_truth,0
test/images/1701151546-0012-R.jpg,1701151546-0012-R_gt_crop_003.jpg,test,1.0,1755,1547,1796,1586,1711,1502,1839,1630,ground_truth,0
test/images/1701151546-0012-R.jpg,1701151546-0012-R_gt_crop_004.jpg,test,1.0,68,1538,109,1580,24,1495,152,1623,ground_truth,0
test/images/1701151546-0012-R.jpg,1701151546-0012-R_gt_crop_005.jpg,test,1.0,5,1453,60,1487,0,1406,96,1534,ground_truth,0
test/images/1701151546-0012-R.jpg,1701151546-0012-R_gt_crop_006.jpg,test,1.0,1209,1368,1254,1412,1167,1326,1295,1454,ground_truth,0
test/images/1701151546-0012-R.jpg,1701151546-0012-R_gt_crop_007.jpg,test,1.0,179,1130,221,1181,136,1091,264,1219,ground_truth,0
test/images/1701151546-0012-R.jpg,1701151546-0012-R_gt_crop_008.jpg,test,1.0,1500,1102,1548,1159,1460,1066,1588,1194,ground_truth,0
test/images/1701151546-0012-R.jpg,1701151546-0012-R_gt_crop_009.jpg,test,1.0,1985,1099,2029,1131,1943,1051,2071,1179,ground_truth,0
test/images/1701151546-0012-R.jpg,1701151546-0012-R_gt_crop_010.jpg,test,1.0,41,1004,79,1047,0,961,124,1089,ground_truth,0
test/images/1701151546-0012-R.jpg,1701151546-0012-R_gt_crop_011.jpg,test,1.0,838,936,877,971,793,889,921,1017,ground_truth,0
test/images/1701151546-0012-R.jpg,1701151546-0012-R_gt_crop_012.jpg,test,1.0,1087,866,1137,913,1048,825,1176,953,ground_truth,0
test/images/1701151546-0012-R.jpg,1701151546-0012-R_gt_crop_013.jpg,test,1.0,755,737,797,784,712,696,840,824,ground_truth,0
test/images/1701151546-0012-R.jpg,1701151546-0012-R_gt_crop_014.jpg,test,1.0,1524,688,1572,725,1484,642,1612,770,ground_truth,0
test/images/1701151546-0012-R.jpg,1701151546-0012-R_gt_crop_015.jpg,test,1.0,1940,625,1977,667,1894,582,2022,710,ground_truth,0
test/images/1701151546-0012-R.jpg,1701151546-0012-R_gt_crop_016.jpg,test,1.0,1958,487,2000,520,1915,439,2043,567,ground_truth,0
test/images/1701151546-0012-R.jpg,1701151546-0012-R_gt_crop_017.jpg,test,1.0,91,161,135,205,49,119,177,247,ground_truth,0
test/images/1701151546-0012-R.jpg,1701151546-0012-R_gt_crop_018.jpg,test,1.0,2342,151,2380,191,2297,107,2425,235,ground_truth,0
test/images/1701151546-0012-R.jpg,1701151546-0012-R_gt_crop_019.jpg,test,1.0,96,106,145,151,56,64,184,192,ground_truth,0
test/images/1701151546-0012-R.jpg,1701151546-0012-R_gt_crop_020.jpg,test,1.0,785,96,828,147,742,57,870,185,ground_truth,0
test/images/1707180816-0013-T.jpg,1707180816-0013-T_gt_crop_000.jpg,test,1.0,1291,1202,1409,1316,1286,1195,1414,1323,ground_truth,0
test/images/1401063467-0011-G.jpg,1401063467-0011-G_gt_crop_000.jpg,test,1.0,1130,970,1214,1056,1108,949,1236,1077,ground_truth,0
test/images/1409171742-0009-R.jpg,1409171742-0009-R_gt_crop_000.jpg,test,1.0,2006,1526,2120,1618,1999,1508,2127,1636,ground_truth,0
test/images/1409171742-0009-R.jpg,1409171742-0009-R_gt_crop_001.jpg,test,1.0,1670,1203,1748,1329,1645,1202,1773,1330,ground_truth,0
test/images/1409171742-0009-R.jpg,1409171742-0009-R_gt_crop_002.jpg,test,1.0,2021,792,2086,869,1989,766,2117,894,ground_truth,0
test/images/1409171742-0009-R.jpg,1409171742-0009-R_gt_crop_003.jpg,test,1.0,362,689,455,799,344,680,472,808,ground_truth,0
test/images/1409171742-0009-R.jpg,1409171742-0009-R_gt_crop_004.jpg,test,1.0,350,519,454,632,338,511,466,639,ground_truth,0
test/images/1409171742-0009-R.jpg,1409171742-0009-R_gt_crop_005.jpg,test,1.0,351,90,485,212,354,87,482,215,ground_truth,0
test/images/1312132815-0014-S.jpg,1312132815-0014-S_gt_crop_000.jpg,test,1.0,1124,1051,1241,1175,1118,1049,1246,1177,ground_truth,0
test/images/1409191647-0009-R.jpg,1409191647-0009-R_gt_crop_000.jpg,test,1.0,104,1146,202,1253,89,1135,217,1263,ground_truth,0
test/images/1409191647-0009-R.jpg,1409191647-0009-R_gt_crop_001.jpg,test,1.0,450,1097,538,1198,430,1083,558,1211,ground_truth,0
test/images/1409191647-0009-R.jpg,1409191647-0009-R_gt_crop_002.jpg,test,1.0,1936,907,2038,1021,1923,900,2051,1028,ground_truth,0
test/images/1409191647-0009-R.jpg,1409191647-0009-R_gt_crop_003.jpg,test,1.0,1228,890,1299,979,1199,870,1327,998,ground_truth,0
test/images/1409191647-0009-R.jpg,1409191647-0009-R_gt_crop_004.jpg,test,1.0,1179,547,1294,667,1172,543,1300,671,ground_truth,0
test/images/1409191647-0009-R.jpg,1409191647-0009-R_gt_crop_005.jpg,test,1.0,190,443,260,513,161,414,289,542,ground_truth,0
test/images/1704282807-0015-R.jpg,1704282807-0015-R_gt_crop_000.jpg,test,1.0,186,1880,242,1932,150,1842,278,1944,ground_truth,0
test/images/1704282807-0015-R.jpg,1704282807-0015-R_gt_crop_001.jpg,test,1.0,1721,1761,1777,1828,1685,1730,1813,1858,ground_truth,0
test/images/1704282807-0015-R.jpg,1704282807-0015-R_gt_crop_002.jpg,test,1.0,1803,1743,1841,1788,1758,1701,1886,1829,ground_truth,0
test/images/1704282807-0015-R.jpg,1704282807-0015-R_gt_crop_003.jpg,test,1.0,317,1521,384,1592,286,1492,414,1620,ground_truth,0
test/images/1704282807-0015-R.jpg,1704282807-0015-R_gt_crop_004.jpg,test,1.0,1564,1496,1620,1548,1528,1458,1656,1586,ground_truth,0
test/images/1704282807-0015-R.jpg,1704282807-0015-R_gt_crop_005.jpg,test,1.0,1799,1410,1839,1445,1755,1363,1883,1491,ground_truth,0
test/images/1704282807-0015-R.jpg,1704282807-0015-R_gt_crop_006.jpg,test,1.0,783,1015,836,1073,745,980,873,1108,ground_truth,0
test/images/1704282807-0015-R.jpg,1704282807-0015-R_gt_crop_007.jpg,test,1.0,1750,986,1810,1067,1716,962,1844,1090,ground_truth,0
test/images/1704282807-0015-R.jpg,1704282807-0015-R_gt_crop_008.jpg,test,1.0,1796,959,1849,1040,1758,935,1886,1063,ground_truth,0
test/images/1704282807-0015-R.jpg,1704282807-0015-R_gt_crop_009.jpg,test,1.0,1612,869,1649,915,1566,828,1694,956,ground_truth,0
test/images/1704282807-0015-R.jpg,1704282807-0015-R_gt_crop_010.jpg,test,1.0,736,777,814,835,711,742,839,870,ground_truth,0
test/images/1704282807-0015-R.jpg,1704282807-0015-R_gt_crop_011.jpg,test,1.0,219,776,295,839,193,743,321,871,ground_truth,0
test/images/1704282807-0015-R.jpg,1704282807-0015-R_gt_crop_012.jpg,test,1.0,669,670,732,727,636,634,764,762,ground_truth,0
test/images/1704282807-0015-R.jpg,1704282807-0015-R_gt_crop_013.jpg,test,1.0,1034,634,1097,685,1001,595,1129,723,ground_truth,0
test/images/1704282807-0015-R.jpg,1704282807-0015-R_gt_crop_014.jpg,test,1.0,1995,600,2056,655,1961,563,2089,691,ground_truth,0
test/images/1704282807-0015-R.jpg,1704282807-0015-R_gt_crop_015.jpg,test,1.0,2076,516,2142,598,2045,493,2173,621,ground_truth,0
test/images/1704282807-0015-R.jpg,1704282807-0015-R_gt_crop_016.jpg,test,1.0,1297,430,1349,482,1259,392,1387,520,ground_truth,0
test/images/1704282807-0015-R.jpg,1704282807-0015-R_gt_crop_017.jpg,test,1.0,246,378,319,455,218,352,346,480,ground_truth,0
test/images/1704282807-0015-R.jpg,1704282807-0015-R_gt_crop_018.jpg,test,1.0,1088,249,1152,330,1056,225,1184,353,ground_truth,0
test/images/1704282807-0015-R.jpg,1704282807-0015-R_gt_crop_019.jpg,test,1.0,128,11,200,97,100,0,228,118,ground_truth,0
test/images/1704282807-0018-R.jpg,1704282807-0018-R_gt_crop_000.jpg,test,1.0,313,1813,366,1875,275,1780,403,1908,ground_truth,0
test/images/1704282807-0018-R.jpg,1704282807-0018-R_gt_crop_001.jpg,test,1.0,2478,1731,2539,1798,2444,1700,2572,1828,ground_truth,0
test/images/1704282807-0018-R.jpg,1704282807-0018-R_gt_crop_002.jpg,test,1.0,1673,1718,1747,1797,1646,1693,1774,1821,ground_truth,0
test/images/1704282807-0018-R.jpg,1704282807-0018-R_gt_crop_003.jpg,test,1.0,1975,1715,2038,1799,1942,1693,2070,1821,ground_truth,0
test/images/1704282807-0018-R.jpg,1704282807-0018-R_gt_crop_004.jpg,test,1.0,2144,1714,2203,1781,2109,1683,2237,1811,ground_truth,0
test/images/1704282807-0018-R.jpg,1704282807-0018-R_gt_crop_005.jpg,test,1.0,351,1492,393,1542,308,1453,436,1581,ground_truth,0
test/images/1704282807-0018-R.jpg,1704282807-0018-R_gt_crop_006.jpg,test,1.0,1178,1470,1252,1548,1151,1445,1279,1573,ground_truth,0
test/images/1704282807-0018-R.jpg,1704282807-0018-R_gt_crop_007.jpg,test,1.0,857,1317,935,1374,832,1281,960,1409,ground_truth,0
test/images/1704282807-0018-R.jpg,1704282807-0018-R_gt_crop_008.jpg,test,1.0,263,1303,348,1399,241,1287,369,1415,ground_truth,0
test/images/1704282807-0018-R.jpg,1704282807-0018-R_gt_crop_009.jpg,test,1.0,216,1279,294,1349,191,1250,319,1378,ground_truth,0
test/images/1704282807-0018-R.jpg,1704282807-0018-R_gt_crop_010.jpg,test,1.0,2363,1146,2427,1208,2331,1113,2459,1241,ground_truth,0
test/images/1704282807-0018-R.jpg,1704282807-0018-R_gt_crop_011.jpg,test,1.0,871,1001,942,1080,842,976,970,1104,ground_truth,0
test/images/1704282807-0018-R.jpg,1704282807-0018-R_gt_crop_012.jpg,test,1.0,2112,936,2175,992,2079,900,2207,1028,ground_truth,0
test/images/1704282807-0018-R.jpg,1704282807-0018-R_gt_crop_013.jpg,test,1.0,1997,913,2059,975,1964,880,2092,1008,ground_truth,0
test/images/1704282807-0018-R.jpg,1704282807-0018-R_gt_crop_014.jpg,test,1.0,343,655,438,746,326,636,454,764,ground_truth,0
test/images/1704282807-0018-R.jpg,1704282807-0018-R_gt_crop_015.jpg,test,1.0,1531,339,1602,393,1502,302,1630,430,ground_truth,0
test/images/1704282807-0018-R.jpg,1704282807-0018-R_gt_crop_016.jpg,test,1.0,1382,179,1439,231,1346,141,1474,269,ground_truth,0
test/images/1704282807-0018-R.jpg,1704282807-0018-R_gt_crop_017.jpg,test,1.0,431,86,513,150,408,54,536,182,ground_truth,0
test/images/1405022890-0005-R.jpg,1405022890-0005-R_gt_crop_000.jpg,test,1.0,819,1786,899,1869,795,1763,923,1891,ground_truth,0
test/images/1405022890-0005-R.jpg,1405022890-0005-R_gt_crop_001.jpg,test,1.0,2259,1598,2339,1679,2235,1574,2363,1702,ground_truth,0
test/images/1405022890-0005-R.jpg,1405022890-0005-R_gt_crop_002.jpg,test,1.0,444,1575,528,1647,422,1547,550,1675,ground_truth,0
test/images/1405022890-0005-R.jpg,1405022890-0005-R_gt_crop_003.jpg,test,1.0,1964,1445,2080,1521,1958,1419,2086,1547,ground_truth,0
test/images/1405022890-0005-R.jpg,1405022890-0005-R_gt_crop_004.jpg,test,1.0,2239,1404,2323,1482,2217,1379,2345,1507,ground_truth,0
test/images/1405022890-0005-R.jpg,1405022890-0005-R_gt_crop_005.jpg,test,1.0,2153,1273,2231,1340,2128,1242,2256,1370,ground_truth,0
test/images/1405022890-0005-R.jpg,1405022890-0005-R_gt_crop_006.jpg,test,1.0,555,1191,649,1263,538,1163,666,1291,ground_truth,0
test/images/1405022890-0005-R.jpg,1405022890-0005-R_gt_crop_007.jpg,test,1.0,2257,1050,2332,1121,2230,1021,2358,1149,ground_truth,0
test/images/1405022890-0005-R.jpg,1405022890-0005-R_gt_crop_008.jpg,test,1.0,2456,882,2529,962,2428,858,2556,986,ground_truth,0
test/images/1405022890-0005-R.jpg,1405022890-0005-R_gt_crop_009.jpg,test,1.0,1572,836,1655,908,1549,808,1677,936,ground_truth,0
test/images/1405022890-0005-R.jpg,1405022890-0005-R_gt_crop_010.jpg,test,1.0,805,671,882,761,779,652,907,780,ground_truth,0
